ID;ASESOR;CDUSUARIO;PERFIL;GÉNERO;TIPO DE FAMILIA;FECHA DE NACIMIENTO;EDAD;MOMENTO DE VIDA;NUMERO DE DEPENDIENTES;ESTADO;Valor deuda;Tiene o no tiene deudas;Rango deuda;Cotizacion;CIERRE;FECOTIZACION;AYV;INGRESOS_EMPLEADOS;INGRESOS_INDEPENDIENTE;TOTAL_INGRESOS;GRUPO VALOR;Empleados o Indenpendientes;FUMA;ALCOHOL;ACTIVIDAD_FISICA;TIEMPO_ACTIVIDAD;Cat_Act_Física;USA_MOTO;USA_AUTOMOVIL;USA_BICICLETA;USATRANS_PUBLICO;Movilidad;ALIMENTACION;ESTRES;PESO;ESTATURA;Cine;Cultura;Deporte;Lectura;Mascotas;Musica;Otros;Restaurantes;Tecnologia;Viajes;Total_general
10407;19827;NELLGOTR;Auxiliar;M;Nuclear;29167,95833;38,71518265;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;2000000;2000000;MEDIO;Independiente;SI;1;NO;0;0;S;NA;NA;NA;6;Normal;1;172;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10422;1111;CARLPAVL;Auxiliar;M;Nuclear;29040;39,06575343;Adulto Joven 2;2;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;700000;5000000;5700000;ALTO;Empleado;NO;1;SI;2,5;2;N;NA;NA;NA;NA;Saludable;0;70;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10423;48042;48042;Asesor;M;Pareja sin hijos;30359;35,4520548;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;0;0;NA;Independiente;NO;0;NO;0;0;S;NA;NA;NA;6;Normal;0;72;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10428;80660;80660;Asesor;F;Pareja sin hijos;32479;29,64383562;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;1500000;0;1500000;BAJO;Empleado;NO;1;SI;4;3;S;NA;NA;NA;6;Saludable;1;80;176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10431;36733;NORASERO;Auxiliar;F;Pareja sin hijos;29584;37,57534247;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;0;0;NA;Independiente;NO;1;SI;2;1;N;NA;NA;NA;NA;Normal;1;80;180;SI;NO;NO;NO;SI;NO;NO;NO;NO;SI;3
10441;43966;43966;Asesor;M;Pareja sin hijos;35751;20,67945206;Joven;NA;SOLICITUD;0;No;No tiene;1;1;24/04/2018;S;700000;0;700000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10443;14018;14018;Asesor;M;Nuclear;21254;60,39726027;Adulto;0;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;0;0;NA;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;57;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10448;14018;14018;Asesor;F;Nuclear;32564,95833;29,40833333;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;1;1;N;NA;NA;NA;NA;Muy Saludable;2;60;160;NO;NO;NO;NO;NO;NO;NO;SI;NO;SI;2
10452;45100;45100;Asesor;M;Nuclear;25762,95833;48,04394977;Adulto;2;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;1000000;1000000;BAJO;Independiente;NO;0;NO;0;0;S;NA;NA;NA;6;Saludable;0;;;NO;NO;SI;NO;NO;NO;NO;NO;SI;SI;3
10455;31305;31305;Asesor;F;Monoparental;31405;32,58630137;Adulto Joven 1;1;COTIZACION;300000;;< 1 SMLVM;1;0;24/04/2018;S;1800000;0;1800000;MEDIO;Empleado;NO;0;SI;2,5;2;N;NA;NA;NA;NA;Normal;1;80;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10463;34103;34103;Asesor;M;Nuclear;27246;43,98082192;Adulto Joven 2;3;COTIZACION;8000000;;> 5 SMLVM;1;0;24/04/2018;S;0;10000000;10000000;ALTO;Independiente;NO;0;SI;2;1;S;NA;NA;NA;6;Normal;0;68;175;NO;NO;SI;NO;NO;NO;NO;SI;NO;SI;3
10464;1111;DANICAHE;Auxiliar;M;Solo;34492;24,12876712;Joven;0;COTIZACION;0;No;No tiene;1;0;24/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Normal;1;60;160;SI;NO;SI;NO;SI;SI;NO;NO;NO;SI;5
10465;48010;48010;Asesor;F;Monoparental;26435;46,20273973;Adulto;0;COTIZACION;500000;;< 1 SMLVM;1;0;24/04/2018;S;4280000;0;4280000;MEDIO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Saludable;1;70;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10468;2905;LAURCARU;Auxiliar;F;Solo;31097,95833;33,42751142;Adulto Joven 1;0;SOLICITUD;300000;;< 1 SMLVM;1;1;24/04/2018;S;3800000;0;3800000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10473;49463;49463;Asesor;M;Pareja sin hijos;30294;35,63013699;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;3;2;N;NA;NA;NA;NA;Normal;1;55;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10479;49509;49509;Asesor;M;Pareja sin hijos;29086;38,93972603;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;SI;1;SI;2,5;2;N;NA;NA;NA;NA;Muy Saludable;0;74;177;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1048;8963;8963;Asesor;F;Pareja sin hijos;29742;37,14246575;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;29/06/2018;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10486;29815;29815;Asesor;F;Nuclear;30700;34,51780822;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;800000;800000;BAJO;Independiente;NO;0;NO;0;0;S;NA;NA;NA;6;Normal;1;56;160;NO;SI;NO;NO;NO;NO;NO;SI;NO;NO;2
10489;80240;80240;Asesor;F;Pareja sin hijos;30776;34,30958904;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;1;85;172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
105;49750;49750;Asesor;F;Nuclear;29847;36,85479452;Adulto Joven 2;2;COTIZACION;1600000;;Entre 2 y 5 SMLVM;1;0;9/07/2018;S;3416000;0;3416000;MEDIO;Empleado;NO;1;SI;1;1;S;NA;NA;NA;6;Saludable;0;89;193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10503;1111;FRANALBE;Auxiliar;M;Pareja sin hijos;30322;35,55342466;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;1;76;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10505;49467;49467;Asesor;F;Pareja sin hijos;33696,95833;26,30696347;Adulto Joven 1;NA;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;N;S;N;N;2;Normal;1;89;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10506;16278;16278;Asesor;F;Pareja sin hijos;27773;42,5369863;Adulto Joven 2;NA;SOLICITUD;0;No;No tiene;1;1;23/04/2018;S;0;0;0;NA;Independiente;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;NA;80;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10511;19670;19670;Asesor;M;Nuclear;24331;51,96712329;Adulto;2;COTIZACION;10500000;;> 5 SMLVM;1;0;23/04/2018;S;20600000;0;20600000;ALTO;Empleado;NO;1;NO;0;0;S;NA;NA;NA;6;Normal;0;65;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10513;49467;49467;Asesor;F;Pareja sin hijos;33696,95833;26,30696347;Adulto Joven 1;NA;SOLICITUD;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NO;1;SI;1;1;N;NA;NA;NA;NA;Saludable;1;54;164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10514;1111;JOSEPEBN;Auxiliar;M;Pareja sin hijos;30322;35,55342466;Adulto Joven 2;NA;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NO;1;SI;4;3;S;NA;NA;NA;6;Saludable;0;74;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1052;48644;48644;Asesor;F;Pareja sin hijos;34297;24,6630137;Joven;NA;COTIZACION;0;No;No tiene;1;0;28/06/2018;S;0;0;0;NA;Independiente;NO;0;NO;0;0;S;NA;NA;NA;6;Saludable;1;71;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10525;49385;49385;Asesor;M;Nuclear;27668;42,82465753;Adulto Joven 2;3;COTIZACION;2500000;;Entre 2 y 5 SMLVM;1;0;23/04/2018;S;12000000;5000000;17000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10534;49390;49390;Asesor;M;Pareja sin hijos;32551;29,44657534;Adulto Joven 1;NA;SOLICITUD;0;No;No tiene;1;1;23/04/2018;S;0;0;0;NA;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Saludable;1;65;159;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10535;49384;49384;Asesor;M;Monoparental;33557;26,69041096;Adulto Joven 1;1;COTIZACION;800000;;Entre 1 y 2 SMLVM;1;0;23/04/2018;S;1800000;500000;2300000;MEDIO;Empleado;NO;0;SI;3;2;N;NA;NA;NA;NA;Saludable;0;80;176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10536;1537;1537;Asesor;M;Monoparental;29907;36,69041096;Adulto Joven 2;2;SOLICITUD;0;No;No tiene;1;1;23/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;1,5;1;N;NA;NA;NA;NA;Saludable;0;85;182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10546;44858;44858;Asesor;F;Nuclear;26843;45,08493151;Adulto;0;COTIZACION;4000000;;> 5 SMLVM;1;0;23/04/2018;S;6000000;0;6000000;ALTO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10548;30389;ANAMMASE;Auxiliar;M;Solo;30960;33,80547945;Adulto Joven 1;0;SOLICITUD;0;No;No tiene;1;1;23/04/2018;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10551;42124;42124;Asesor;F;Nuclear;30525,95833;34,9946347;Adulto Joven 1;2;SOLICITUD;0;No;No tiene;1;1;23/04/2018;S;1500000;0;1500000;BAJO;Empleado;NO;0;SI;4;3;N;NA;NA;NA;NA;Saludable;1;61;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10611;22986;OMARMAGO;Auxiliar;M;Solo;28231;41,28219178;Adulto Joven 2;0;COTIZACION;600000;;< 1 SMLVM;1;0;23/04/2018;S;2500000;700000;3200000;MEDIO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;60;163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10617;11146;11146;Asesor;M;Nuclear;24847;50,55342466;Adulto;0;COTIZACION;8000000;;> 5 SMLVM;1;0;23/04/2018;S;0;15000000;15000000;ALTO;Independiente;NO;2;SI;3;2;S;NA;NA;NA;6;Mala;2;46;154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10620;1111;OMARMAGO;Auxiliar;F;Solo;32679;29,09589041;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;2000000;0;2000000;MEDIO;Empleado;NO;0;SI;3;2;N;NA;NA;NA;NA;Muy Saludable;0;60;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10621;1111;LEYDSIAG;Auxiliar;F;Solo;32373;29,93424658;Adulto Joven 1;0;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;23/04/2018;S;3000000;0;3000000;MEDIO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;1;79;163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10622;1111;GLADARCO;Auxiliar;F;Monoparental;30832,79167;34,15399543;Adulto Joven 1;1;COTIZACION;1500000;;Entre 1 y 2 SMLVM;1;0;23/04/2018;S;3500000;0;3500000;MEDIO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Saludable;1;63;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10634;1472;1472;Asesor;F;Nuclear;26881;44,98082192;Adulto Joven 2;2;COTIZACION;0;No;No tiene;1;0;23/04/2018;S;0;0;0;NA;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10643;1111;ANAMESAL;Auxiliar;F;Pareja sin hijos;33655;26,42191781;Adulto Joven 1;0;COTIZACION;750000;;< 1 SMLVM;1;0;22/04/2018;S;4000000;0;4000000;MEDIO;Empleado;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;0;76;171;NO;NO;SI;SI;SI;SI;NO;SI;NO;SI;6
10645;18147;18147;Asesor;M;Nuclear;29656;37,37808219;Adulto Joven 2;3;COTIZACION;1000000;;Entre 1 y 2 SMLVM;1;0;22/04/2018;S;0;3000000;3000000;MEDIO;Independiente;SI;1;NO;0;0;S;NA;NA;NA;6;Normal;1;70;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10655;3052;3052;Asesor;M;Pareja sin hijos;29686;37,29589041;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;22/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Saludable;0;65;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10657;3052;3052;Asesor;F;Nuclear;26528;45,94794521;Adulto;0;COTIZACION;300000;;< 1 SMLVM;1;0;22/04/2018;S;3000000;0;3000000;MEDIO;Empleado;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;0;80;170;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1
10659;1111;BEATSAOV;Auxiliar;F;Nuclear;28387,95833;40,85216895;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;22/04/2018;S;1800000;0;1800000;MEDIO;Empleado;NO;2;SI;4;3;N;NA;NA;NA;NA;Normal;1;73;180;SI;NO;SI;SI;NO;NO;NO;NO;NO;SI;4
10669;1111;LILIGAPN;Auxiliar;F;Monoparental;31191;33,17260274;Adulto Joven 1;1;COTIZACION;300000;;< 1 SMLVM;1;0;21/04/2018;S;1370000;0;1370000;BAJO;Empleado;NO;2;SI;3;2;S;NA;NA;NA;6;Saludable;1;72;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10674;18092;18092;Asesor;M;Solo;33353;27,24931507;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;21/04/2018;S;800000;0;800000;BAJO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Saludable;1;68;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10675;11473;11473;Asesor;M;Nuclear;28451;40,67945206;Adulto Joven 2;1;COTIZACION;1200000;;Entre 1 y 2 SMLVM;1;0;21/04/2018;S;0;3000000;3000000;MEDIO;Independiente;SI;2;SI;3;2;S;NA;NA;NA;6;Normal;1;80;178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10676;11473;11473;Asesor;F;Nuclear;29492;37,82739726;Adulto Joven 2;1;COTIZACION;800000;;Entre 1 y 2 SMLVM;1;0;21/04/2018;S;0;1500000;1500000;BAJO;Independiente;NO;0;NO;0;0;N;NA;NA;NA;NA;Muy Saludable;0;72;164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10684;45050;45050;Asesor;M;Solo;33576;26,63835616;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;21/04/2018;S;750000;0;750000;BAJO;Empleado;NO;0;SI;0,5;1;N;NA;NA;NA;NA;Normal;1;58;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10703;44897;44897;Asesor;F;Pareja sin hijos;33317;27,34794521;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;1200000;0;1200000;BAJO;Empleado;NO;0;SI;1;1;S;NA;NA;NA;6;Saludable;1;68;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10706;6425;6425;Asesor;M;Pareja sin hijos;33573;26,64657534;Adulto Joven 1;0;COTIZACION;300000;;< 1 SMLVM;1;0;20/04/2018;S;1254800;0;1254800;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;SI;NO;NO;NO;SI;NO;NO;SI;SI;SI;5
10720;1111;YEIMRORA;Auxiliar;F;Solo;27039,95833;44,54531964;Adulto Joven 2;0;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;7900000;0;7900000;ALTO;Empleado;NO;0;SI;3;2;N;NA;NA;NA;NA;Saludable;1;77;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10721;46633;46633;Asesor;M;Monoparental;26638;45,64657534;Adulto;1;COTIZACION;16800000;;> 5 SMLVM;1;0;20/04/2018;S;20000000;10000000;30000000;ALTO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Mala;2;65;169;NO;NO;NO;NO;NO;NO;NO;SI;SI;SI;3
10726;1111;BEATSAOV;Auxiliar;F;Nuclear;28387,95833;40,85216895;Adulto Joven 2;3;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;1800000;0;1800000;MEDIO;Empleado;NO;1;SI;2,5;2;S;NA;NA;NA;6;Muy Saludable;1;70;170;SI;NO;SI;SI;NO;NO;NO;NO;NO;SI;4
10729;5676;IVONOVSI;Auxiliar;M;Nuclear;25895;47,68219178;Adulto;2;SOLICITUD;0;No;No tiene;1;0;20/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;3;2;S;NA;NA;NA;6;Saludable;1;87;174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10743;22359;ANAMJASE;Auxiliar;M;Nuclear;30977;33,75890411;Adulto Joven 1;2;SOLICITUD;2500000;;Entre 2 y 5 SMLVM;1;1;20/04/2018;S;5000000;0;5000000;ALTO;Empleado;NO;1;SI;3;2;N;NA;NA;NA;NA;Normal;1;76;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10756;1111;DIEGCAFO;Auxiliar;M;Pareja sin hijos;30595;34,80547945;Adulto Joven 1;1;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;0;0;0;NA;Independiente;NO;1;SI;4;3;N;NA;NA;NA;NA;Saludable;0;85;183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10757;42109;42109;Asesor;M;Pareja sin hijos;33241;27,55616438;Adulto Joven 1;NA;SOLICITUD;0;No;No tiene;1;0;20/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;0,5;1;N;NA;NA;NA;NA;Saludable;1;68;168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10765;36811;36811;Asesor;M;Nuclear;29478,95833;37,86312785;Adulto Joven 2;3;SOLICITUD;340000;;< 1 SMLVM;1;0;20/04/2018;S;1400000;0;1400000;BAJO;Empleado;NO;0;NO;0;0;S;NA;NA;NA;6;Normal;1;100;167;SI;NO;NO;NO;SI;NO;NO;NO;NO;SI;3
10766;11036;JORGINPA;Auxiliar;M;Monoparental;29520;37,75068493;Adulto Joven 2;1;COTIZACION;850000;;Entre 1 y 2 SMLVM;1;0;20/04/2018;S;2200000;0;2200000;MEDIO;Empleado;NO;1;NO;0;0;N;NA;NA;NA;NA;Saludable;1;70;162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10767;37613;37613;Asesor;M;Solo;31317;32,82739726;Adulto Joven 1;1;COTIZACION;450000;;< 1 SMLVM;1;0;20/04/2018;S;0;1000000;1000000;BAJO;Independiente;NO;0;SI;4;3;S;NA;NA;NA;6;Normal;2;50;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10773;7501;ANAMJASE;Auxiliar;F;Solo;32814;28,7260274;Adulto Joven 1;0;SOLICITUD;0;No;No tiene;1;1;20/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;2;1;N;N;N;S;14;Normal;0;54;176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10777;1111;PAULHEDI;Auxiliar;F;Pareja sin hijos;26052;47,2520548;Adulto;NA;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;4;3;N;NA;NA;NA;NA;Muy Saludable;1;57;158;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;1
10788;30218;30218;Asesor;M;Pareja sin hijos;31681;31,83013699;Adulto Joven 1;0;SOLICITUD;1000000;;Entre 1 y 2 SMLVM;1;0;20/04/2018;S;3800000;0;3800000;MEDIO;Empleado;NO;1;NO;0;0;S;NA;NA;NA;6;Normal;1;70;167;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10789;1111;JULIPECU;Auxiliar;M;Nuclear;28356;40,93972603;Adulto Joven 2;2;COTIZACION;900000;;Entre 1 y 2 SMLVM;1;0;20/04/2018;S;4000000;0;4000000;MEDIO;Empleado;NO;1;SI;NA;NA;N;NA;NA;NA;NA;Saludable;1;70;170;SI;NO;SI;NO;NO;NO;NO;SI;NO;SI;4
10793;30218;30218;Asesor;F;Pareja sin hijos;34868;23,09863014;Joven;0;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;1200000;0;1200000;BAJO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NO;NO;NO;NO;SI;SI;NO;NO;NO;SI;3
10794;46633;46633;Asesor;M;Solo;29405;38,06575343;Adulto Joven 2;0;COTIZACION;4800000;;> 5 SMLVM;1;0;20/04/2018;S;4500000;1500000;6000000;ALTO;Empleado;SI;0;SI;4;3;N;NA;NA;NA;NA;Saludable;2;60;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10797;11653;11653;Asesor;M;Solo;32821;28,70684932;Adulto Joven 1;0;SOLICITUD;0;No;No tiene;1;1;20/04/2018;S;0;0;0;NA;Independiente;NO;1;SI;4;3;S;NA;NA;NA;6;Normal;1;82;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10798;20346;20346;Asesor;F;Monoparental;29063,95833;39,00011416;Adulto Joven 2;2;SOLICITUD;2000000;;Entre 2 y 5 SMLVM;1;1;20/04/2018;S;4000000;0;4000000;MEDIO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;0;70;157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10803;46633;46633;Asesor;M;Solo;29405;38,06575343;Adulto Joven 2;0;COTIZACION;4800000;;> 5 SMLVM;1;0;20/04/2018;S;4500000;1500000;6000000;ALTO;Empleado;NO;1;SI;2;1;N;NA;NA;NA;NA;Normal;1;100;183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10804;29893;29893;Asesor;M;Pareja sin hijos;29445;37,95616438;Adulto Joven 2;NA;SOLICITUD;0;No;No tiene;1;1;20/04/2018;S;0;0;0;NA;Independiente;NO;2;SI;1,5;1;N;NA;NA;NA;NA;Normal;1;72;173;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;1
10810;35361;35361;Asesor;F;Nuclear;28684;40,04109589;Adulto Joven 2;2;COTIZACION;390000;;< 1 SMLVM;1;0;20/04/2018;S;7500000;0;7500000;ALTO;Empleado;NO;0;NO;0;0;N;NA;NA;NA;NA;Normal;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10812;17402;17402;Asesor;F;Nuclear;25907,95833;47,6466895;Adulto;1;COTIZACION;100000;;< 1 SMLVM;1;0;20/04/2018;S;3000000;0;3000000;MEDIO;Empleado;NO;1;SI;4;3;N;NA;NA;NA;NA;Normal;0;84;185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10816;11076;11076;Asesor;F;Nuclear;28291;41,11780822;Adulto Joven 2;2;SOLICITUD;0;No;No tiene;1;0;20/04/2018;S;6400000;0;6400000;ALTO;Empleado;NO;1;SI;1;1;N;NA;NA;NA;NA;Normal;1;73;170;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10817;17794;17794;Asesor;M;Solo;31623,95833;31,98641553;Adulto Joven 1;0;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;5000000;0;5000000;ALTO;Empleado;NO;1;SI;4;3;N;NA;NA;NA;NA;Normal;0;84;185;NO;SI;SI;SI;NO;NO;NO;NO;NO;NO;3
10821;11039;11039;Asesor;F;Nuclear;28237;41,26575343;Adulto Joven 2;1;COTIZACION;4000000;;> 5 SMLVM;1;0;20/04/2018;S;0;10000000;10000000;ALTO;Independiente;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;1;71;173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10829;11528;11528;Asesor;F;Nuclear;30855,95833;34,09052511;Adulto Joven 1;2;SOLICITUD;0;No;No tiene;1;1;20/04/2018;S;3900000;0;3900000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10832;29867;29867;Asesor;F;Solo;28627;40,19726027;Adulto Joven 2;0;SOLICITUD;0;No;No tiene;1;1;20/04/2018;S;4500000;0;4500000;ALTO;Empleado;NO;0;SI;4;3;S;N;N;N;6;Normal;1;75;165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10835;41820;41820;Asesor;F;Nuclear;30199,95833;35,88778539;Adulto Joven 2;1;COTIZACION;200000;;< 1 SMLVM;1;0;20/04/2018;S;2000000;1000000;3000000;MEDIO;Empleado;NA;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;0;75;162;NO;NO;NO;SI;NO;NO;NO;SI;NO;SI;3
10837;42298;42298;Asesor;M;Pareja sin hijos;23262;54,89589041;Adulto;NA;COTIZACION;0;No;No tiene;1;0;20/04/2018;S;0;0;0;NA;Independiente;NO;0;SI;1,5;1;N;NA;NA;NA;NA;Normal;NA;82;175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
