Fecha_Nacimiento;Edad_Cliente;Nombre_Agente;POLIZA_AUTOS;POLIZA_SOAT;POLIZA_VIDAINDIVIDUAL;POLIZA_SALUD;POLIZA_HOGAR;POLIZA_VIDAGRUPO;POLIZA_MASVIDA;POLIZA_ACCIDENTESPERSONALES;POLIZA_CUMPLIMIENTO;POLIZA_INCENDIO;POLIZA_JUVENIL;POLIZA_EXEQUIAL
9/06/1976;42;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/04/1965;53;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
3/03/1991;27;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
3/06/1968;50;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
28/02/1972;46;AKUO AGENCIA DE SEGUROS LIMITADA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
28/10/1993;25;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
21/01/1961;58;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/06/1990;28;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;AGENCIA DE SEGUROS MCALLISTER;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
17/04/1965;53;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
14/06/1984;34;ARTHUR J GALLAGHER CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/08/1983;35;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
2/03/1990;28;LIBIA VASQUEZ Y CIA LTDA ASESORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
6/12/1981;37;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
3/04/1975;43;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;MEDINA ESCOBAR  MARITZA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
8/11/1948;70;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/12/1990;28;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/10/1960;58;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
2/11/1997;21;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
18/01/1969;50;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
29/12/1940;78;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;SI
2/04/1952;66;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI
19/03/1957;61;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
18/06/1949;69;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
9/06/1998;20;ARANA QUIÑONES  CLAUDIA STELLA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
23/06/1976;42;L.R.  DUCRUET E HIJOS, S.A.;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
4/06/1969;49;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/07/1972;46;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/04/1994;24;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS CENTRALIZAD OS, S.A.(AGUADULCE);SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
26/04/2010;8;MESA RUEDA  DIANA CAROLINA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
27/02/1968;50;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
31/08/1993;25;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
4/03/1959;59;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
22/09/1986;32;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
12/06/1939;79;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/01/1977;41;HENAO HENAO  WILLIAM ENRIQUE;SI;SI;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO
26/11/1973;45;VITALIZIA SEGUROS Y CIA;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;MOTA VELASQUEZ  RICARDO ARTURO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
17/03/1972;46;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
10/10/1942;76;ALVAREZ BOTERO  DARIO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
26/02/1968;50;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/08/1977;41;GOMEZ URIBE  JAIME;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
4/05/1973;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
29/06/1993;25;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
31/10/1972;46;LUGO M Y ASOCIADOS Y CIA LTDA;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
12/11/1970;48;PEREZ PULIDO  CARLOS ALBERTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
27/05/1988;30;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
4/03/1967;51;PEREZ PULIDO  CARLOS ALBERTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/04/1960;58;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
29/07/2018;0;A P LIMITADA ASESORES DE SEGUROS;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
21/04/1965;53;CONTACTO DIRECTO ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/04/1964;54;PEREZ BEDOYA  DEISY CRISTINA;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
27/03/2009;9;ARBELAEZ OCHOA  ERIKA PATRICIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
24/08/1981;37;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
12/10/1986;32;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/05/1990;28;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
14/01/1961;58;BANCOLOMBIA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
27/06/1980;38;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
15/12/1960;58;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/05/1962;56;JARDINE LLOYD THOMPSON VALENCIA & IRAGORRI CORREDORES DE SEGUROS S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO
9/12/1997;21;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/05/1985;33;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
23/06/1963;55;BANCO FALABELLA S A;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;RIVERA SALGADO  JHON GILBER;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO
21/01/2020;-1;DAVIDSON & CIA LTDA ASESORES DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
1/07/1972;46;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CABRERA GONZALEZ  MONICA PATRICIA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/12/1971;47;LOPEZ MONSALVE  ANGELICA MARIA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
6/05/1941;77;JC FONTALVO ASESORES LTDA;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO
1/04/1997;21;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/04/1970;48;CONTACTO DIRECTO ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/10/1966;52;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/01/1968;50;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;HOLLMAN GONZALEZ  GEORGINA ISABEL;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
28/09/1942;76;Sin Información;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
25/11/1981;37;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
8/07/1964;54;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI
15/10/2009;9;ALIANZA SENIOR CONSULTORES DE SEGUROS LTDA;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
20/05/1963;55;GALLEGO MEJIA  MARTHA LUCIA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
9/08/1981;37;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/07/1976;42;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/10/1972;46;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
2/11/1978;40;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/10/1990;28;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
17/09/1994;24;INCOLMOTOS - YAMAHA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
20/04/1961;57;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;JARAMILLO AGUILAR  VICTOR DE JESUS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
6/11/1963;55;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
2/02/1969;49;A & M SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
29/04/1976;42;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
29/01/1955;63;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
1/01/1956;63;P M G ASESORES DE SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
16/07/1989;29;PARTNER SAMI CONSULTORES DE RIESGOS Y SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
7/10/1996;22;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/11/1982;36;ESTRADA SALAZAR  JUAN FELIPE;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
23/12/1976;42;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/12/1947;71;COOPROSEGUROS AGENCIA DE SEGUROS LTDA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;RUIZ APONTE  BLANCA MARINA;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
16/06/1974;44;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
28/03/1982;36;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
1/01/1988;31;Sin Información;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/09/1995;23;MARTINEZ PIRA  EDGAR SANTIAGO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
10/07/1977;41;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
1/01/1974;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
18/03/1991;27;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
13/10/1980;38;DIRECTAS-SANTIAGO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/05/1979;39;VAZQUEZ DAZA  JHONATHAN CHAYANE;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/03/1965;53;ZULETA PATIÑO  ANDRES EDUARDO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
11/08/1977;41;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/09/1968;50;URIBE SANCHEZ  YULY PAULINA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/05/1982;36;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
15/08/1960;58;Sin Información;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/01/1964;54;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
2/03/1980;38;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
22/03/1973;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
28/05/1983;35;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
14/01/1974;45;GAMA LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
6/01/1997;22;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;SI;SI;NO;NO;NO;NO
31/10/1988;30;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
22/03/1958;60;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/06/1963;55;AVIZORES DE CALDAS LTDA AGENCIA COLOCADORA DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
12/01/1970;49;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/07/1995;23;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/05/1969;49;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
22/03/1964;54;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
4/08/1985;33;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
30/10/1981;37;SIERRA BARRAGAN  WILFRIDO ENRIQUE;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
12/05/1966;52;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
18/05/1978;40;GUILLEN CORREA  ERICK;NO;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO
4/12/1987;31;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
14/12/1967;51;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
20/07/1995;23;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;ASEKURA AGENCIA DE SEGU;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/01/1958;61;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
17/04/1975;43;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
7/09/1970;48;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
5/05/2003;15;DELIMA MARSH S.A. LOS CORREDORES DE SEGUROS;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO
18/05/1990;28;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
9/09/1982;36;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/09/1973;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
19/06/1993;25;Sin Información;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;NO;SI
21/01/2020;-1;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
7/10/1973;45;AGENCIA DE SEGUROS ANGOPI LIMITADA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CYC AGENCIA DE SEGUROS LTDA;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
8/04/1975;43;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/01/2020;-1;GUEVARA DE MELENDEZ, CARMEN ALICIA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
13/01/1955;64;GAMA LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/09/1982;36;CACERES GODOY  MARTHA ZULAY;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
11/05/1957;61;ALBER ASESORES DE SEGUROS CIA LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
25/03/1977;41;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
26/04/1979;39;?;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;CONTACTO DIRECTO ASESORES EN SEGUROS LTDA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
24/05/1973;45;RESTREPO HENAO S.A. CORREDORES DE SEGUROS;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
3/02/1979;39;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;COMERCIAL COLOMBIANA LTDA AGENCIA DE SEGUROS;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
6/08/1986;32;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
24/01/1962;56;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
13/10/1979;39;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
15/12/1983;35;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/08/1984;34;AIXA I. SALDAÑA LABRADOR;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
13/04/1966;52;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO
23/01/1988;30;ZAPATA ARANGO  JORGE ANDRES;NO;NO;NO;NO;NO;SI;NO;SI;NO;NO;NO;NO
18/01/1965;54;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
20/12/1970;48;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
17/07/1973;45;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/09/1960;58;AON RISK SERVICES COLOMBIA S.A.;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
6/04/1954;64;AGENCIA DE SEGU CM2 LTDA;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
1/01/1977;42;SERVICIOS FINANCIEROS S.A. SERFINANSA COMPAÑIA DE FINANCIAMIENTO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
21/10/1973;45;DIRECTA(CORPORATIVO);NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO
16/03/1968;50;ASESORES DE SEGUROS E INVERSIONES ZONA SEGURA LTDA;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
6/10/1961;57;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
12/09/1961;57;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO
13/04/1987;31;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
21/01/2020;-1;SEGUROS GENERALES SURAMERICANA S.A.;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO
9/10/1965;53;WILLIS TOWERS WATSON COLOMBIA CORREDORES DE SEGUROS SA;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO
