;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
6278;masculino;comercio;variedades;popular;1;1.0;23/11/2016;3000000;microempresarial
6279;masculino;servicio;barberia;doce de octubre no.1;2;6.0;18/10/2016;4500000;microempresarial
6280;femenino;comercio;almacen de ropa en ;belen;3;16.0;11/01/2018;7000000;microempresarial
6281;femenino;comercio;peluqueria;playon de los ;2;2.0;2/02/2018;7800000;microempresarial
6282;femenino;comercio;almacen de ropa en ;caribe;3;5.0;27/02/2019;$ 8,281,000.00;microempresarial
6283;femenino;comercio;variedades;villa del socorro;02;2.0;24/10/2017;7300000;microempresarial
6284;femenino;servicio;panaderia;buenos aires;3;9.0;27/04/2017;$ 7,377,000.00;microempresarial
6285;femenino;SERVICIO;comidas rapidas;barrio caicedo;2;9.0;20/05/2016;6000000;microempresarial
6286;masculino;comercio;lavanderia;cordoba;3;7.0;7/04/2017;7000000;microempresarial
6287;femenino;agropecuaria;viveros ;san javier no.1;1;13.0;20/04/2016;6000000;microempresarial
6288;masculino;industria;fabrica de ;manrique central no. 1;2;4.0;12/10/2017;6000000;microempresarial
6289;femenino;comercio;almacen de ropa en ;santander;2;6.0;28/02/2018;3000000;microempresarial
6290;femenino;comercio;almacen de ropa en ;MANRIQUE CENTRAL NO. 1;2;4.0;21/02/2018;8000000;microempresarial
6291;femenino;industria;fabrica de ;robledo;3;7.0;10/07/2018;7800000;microempresarial
6292;femenino;comercio;tienda;cabecera san cristobal;1;6.0;20/05/2016;3000000;microempresarial
6293;femenino;comercio;miscelanea;enciso;2;8.0;10/07/2018;2000;microempresarial
6294;femenino;industria;fabrica de ;manrique central no. 1;3;4.0;7/11/2017;5000000;microempresarial
6295;femenino;comercio;tienda;granizal;1;1.0;26/10/2017;7377000;microempresarial
6296;masculino;comercio;tienda;belencito;2;13.0;5/09/2016;5000000;microempresarial
6297;FEMENINO;servicio;peluqueria;enciso;3;8.0;5/02/2018;7500000;microempresarial
6298;masculino;servicio;tienda;13 de noviembre;1;8.0;15/08/2017;7200000;microempresarial
6299;masculino;industria;mantenimiento en ;robledo;2;7.0;13/06/2017;7377000;microempresarial
6300;masculino;comercio;variedades;robledo;01;7.0;4/03/2016;6000000;microempresarial
6301;femenino;industria;fabrica de ;belen;2;16.0;18/05/2018;6000000;microempresarial
6302;femenino;comercio;papeleria;el salvador;3;9.0;30/03/2017;1500000;microempresarial
6303;femenino;comercio;legumbreria;robledo;1;7.0;9/11/2017;4000000;microempresarial
6304;femenino;comercio;variedades;picacho;1;6.0;18/05/2018;5000000;microempresarial
6305;masculino;comercio;restaurante;la colina;3;15.0;20/06/2017;4000000;microempresarial
6306;femenino;industria;fabrica de ;villa del socorro;2;2.0;24/07/2018;7800000;microempresarial
6307;masculino;comercio;cafeteria;castilla;3;5.0;24/10/2018;990000;microempresarial
6308;femenino;servicio;peluqueria;robledo;2;7.0;11/10/2016;4000000;microempresarial
6309;femenino;comercio;restaurante;belen;2;16.0;2/06/2017;3000000;MICROEMPRESARIAL
6310;femenino;comercio;comidas rapidas;santa cruz;2;2.0;8/08/2017;5000000;microempresarial
6311;femenino;comercio;peluqueria;guayabal;3;15.0;28/04/2017;3377000;microempresarial
6312;masculino;comercio;variedades;centro admtivo;3;10.0;9/04/2018;7800000;microempresarial
6313;femenino;comercio;taller de electronica;trinidad;2;15.0;2017/07/06;7377000;microempresarial
6314;femenino;comercio;variedades;santo domingo savio ;1;1.0;8/03/2018;7800000;microempresarial
6315;femenino;comercio;fabrica de ;bel¿n;3;16.0;14/01/2016;3000000;microempresarial
6316;femenino;comercio;variedades;boston;2;10.0;11/01/2017;6890000;microempresarial
6317;femenino;industria;fabrica de ;aranjuez;2;4.0;6/03/2018;5000000;microempresarial
6318;femenino;comercio;variedades;manrique central no. 2;2;3.0;2/03/2018;7800000;microempresarial
6319;masculino;servicio;comidas rapidas;guayabal;3;15.0;8/07/2016;6890000;microempresarial
6320;masculino;;fabrica de ;manrique oriental;2;3.0;7/12/2016;6890000;microempresarial
6321;MASCULINO;servicio;comidas rapidas;SAN JAVIER NO.1;1;13.0;23/08/2017;7377000;microempresarial
6322;masculino;industria;fabrica de helados;picacho;2;6.0;8/03/2016;6000000;microempresarial
6323;masculino;servicio;tienda;carpinelo;1;1.0;26/07/2017;7300000;MICROEMPRESARIAL
6324;femenino;servicio;variedades;centro admtivo;3;10.0;25/01/2018;5000000;microempresarial
6325;masculino;COMERCIO;variedades;centro admtivo;3;10.0;29/11/2016;6800000;microempresarial
6326;femenino;industria;fabrica de ;buenos aires;3;9.0;11/09/2017;4400000;microempresarial
6327;masculino;comercio;barberia;san antonio;3;8.0;14/02/2018;7800000;microempresarial
6328;femenino;industria;fabrica de ;manrique central no. 2;1;3.0;26/01/2018;4000000;microempresarial
6329;masculino;industria;fabrica de ;cabecera san cristobal;3;60.0;5/10/2016;236824;microempresarial
6330;femenino;industria;ebanistaria;manrique central no. 2;1;3.0;19/12/2016;6000000;microempresarial
6331;femenino;industria;fabrica de ;robledo;1;7.0;21/03/2018;5000000;microempresarial
6332;femenino;comercio;almacen-de-ropa-en-;robledo;2;7.0;8/11/2018;4000000;microempresarial
6333;femenino;comercio;variedades;belen;3;16.0;14/12/2017;3000000;microempresarial
6334;masculino;comercio;variedades;robledo;1;7.0;18/10/2017;7370000;microempresarial
6335;masculino;agropecuaria;criadero de animales ;cabecera san antonio ;3;80.0;11/04/2019;8000000;microempresarial
6336;femenino;comercio;cafeteria;la salle;2;3.0;5/04/2019;8281000;microempresarial
6337;masculino;servicio;lavanderia;aranjuez;2;4.0;13/06/2019;8200000;microempresarial
6338;masculino;servicio;cafe e internet;andalucia;2;2.0;25/05/2018;$ 7,800,000.00;microempresarial
6339;femenino;comercio;tienda de helados;moravia;2;4.0;16/06/2016;4500000;microempresarial
6340;masculino;servicio;distribuidora de ;el pesebre;1;13.0;29/07/2016;6890000;microempresarial
6341;masculino;comercio;comidas rapidas;manrique oriental;2;3.0;4/12/2018;7812000;microempresarial
6342;masculino;comercio;miscelanea;mirador del doce;2;6.0;1/06/2017;3000000;microempresarial
6343;femenino;servicio;productos de belleza;manrique central no. 1;3;4.0;5/03/2019;5500000;microempresarial
6344;femenino;comercio;tienda;manrique central no. 2;2;3.0;6/05/2016;3500000;microempresarial
6345;femenino;comercio;fabrica de alimentos;santa cruz;2;2.0;21/03/2017;7000000;microempresarial
6346;femenino;comercio;peluqueria;manrique oriental;1;3.0;29/10/2018;5000000;microempresarial
6347;masculino;servicio;fotografia;robledo;2;7.0;30/10/2018;6000000;microempresarial
6348;femenino;industria;fabrica de ;popular;02;1.0;13/06/2019;6000000;microempresarial
6349;femenino;servicio;restaurante;el salvador;2;9.0;19/04/2016;5000000;microempresarial
6350;masculino;comercio;comidas rapidas;buenos aires;2;9.0;2017/09/14;73000000;microempresarial
6351;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;27/09/2018;7800000;microempresarial
6352;femenino;comercio;restaurante;picachito;2;6.0;29/03/2019;8200000;microempresarial
6353;femenino;comercio;comidas rapidas;manrique oriental;2;3.0;20/06/2017;5000000;microempresarial
6354;femenino;servicio;restaurante;llanaditas;01;8.0;3/10/2016;4000000;microempresarial
6355;femenino;industria;FABRICA DE ;robledo;2;7.0;13/01/2017;243010;microempresarial
6356;femenino;industria;fabrica de ;manrique central no. 2;1;3.0;21/11/2018;$ 7,000,000.00;microempresarial
6357;femenino;industria;fabrica de ;picacho;1;6.0;2018/10/03;5250000;microempresarial
6358;femenino;COMERCIO;comidas rapidas;santo domingo savio ;1;1.0;17/02/2017;7377000;microempresarial
6359;masculino;industria;fabrica de ;aranjuez;3;4.0;13/01/2017;4000000;microempresarial
6360;femenino;servicio;peluqueria;calasanz;2;12.0;7/09/2017;7000000;microempresarial
6361;masculino;industria;fabrica de ;manrique oriental;1;3.0;27/03/2017;7000000;microempresarial
6362;masculino;comercio;granero;manrique central no. 2;3;3.0;15/03/2017;7000000;microempresarial
6363;femenino;comercio;comidas rapidas;la palma;2;16.0;22/06/2018;$ 7,000,000.00;microempresarial
6364;femenino;servicio;PELUQUERIA;manrique central no. 1;3;4.0;24/08/2017;7300000;microempresarial
6365;femenino;comercio;venta-de-lacteos;campo valdes no. 1;2;4.0;22/04/2019;3000000;microempresarial
6366;femenino;comercio;comidas rapidas;la libertad;2;8.0;2018/04/20;2000000;microempresarial
6367;masculino;comercio;tienda;el salvador;3;9.0;4/03/2016;6890000;microempresarial
6368;masculino;comercio;tienda naturista;andalucia;2;2.0;6/02/2018;4000000;microempresarial
6369;masculino;comercio;restaurante;centro admtivo;03;10.0;11/05/2017;7300000;microempresarial
6370;femenino;industria;fabrica de ;pajarito;2;60.0;14/06/2017;7000000;MICROEMPRESARIAL
6371;femenino;comercio;distribuidora de ;popular;2;2.0;20/06/2019;3300000;microempresarial
6372;femenino;comercio;licorera;guayabal;2;15.0;30/01/2019;5000000;microempresarial
6373;femenino;comercio;fabrica de ;castilla;3;5.0;13/02/2018;2000000;microempresarial
6374;masculino;comercio;fabrica de ;enciso;2;8.0;20/03/2019;8200000;microempresarial
6375;femenino;comercio;comidas rapidas;manrique central no. 1;3;4.0;20/09/2018;2000000;microempresarial
6376;femenino;SERVICIO;restaurante;enciso;01;8.0;5/10/2016;4000000;microempresarial
6377;femenino;servicio;papeleria;manrique central no. 1;2;4.0;8/03/2017;4000000;microempresarial
6378;femenino;comercio;fabrica de ;popular;2;1.0;14/03/2018;6000000;microempresarial
6379;femenino;servicio;tienda;CABECERA SAN ANTONIO ;2;80.0;21/10/2016;6800000;microempresarial
6380;masculino;servicio;peluqueria;barrio caicedo;1;9.0;14/06/2016;5000000;microempresarial
6381;femenino;industria;fabrica de ;robledo;1;7.0;20/12/2017;5000000;microempresarial
6382;femenino;comercio;variedades;andalucia;2;2.0;7/11/2017;5000000;microempresarial
6383;femenino;servicio;peluqueria;cabecera san antonio ;2;80.0;21/03/2019;$ 8,000,000.00;microempresarial
6384;masculino;comercio;granero;manrique central no. 1;3;4.0;8/06/2018;5000000;microempresarial
6385;femenino;comercio;cafeteria;las palmas;3;10.0;29/06/2017;5000000;microempresarial
6386;femenino;industria;venta de ;cabecera san cristobal;2;60.0;10/05/2017;5000000;microempresarial
6387;masculino;comercio;tienda de helados;aranjuez;2;4.0;20/06/2019;2000000;credioportuno
6388;masculino;industria;fabrica de calzado;castilla;2;5.0;8/05/2018;2000000;microempresarial
6389;femenino;industria;fabrica de ;aranjuez;2;4.0;24/01/2018;7000000;microempresarial
6390;masculino;comercio;comidas rapidas;campo amor;3;15.0;26/07/2017;7370000;microempresarial
6391;femenino;industria;fabrica de productos ;lopez de mesa;3;7.0;2016/05/13;28267000;empresarial ed. 
6392;masculino;;carpinteria;cabecera san antonio ;2;80.0;13/07/2017;5000000;microempresarial
6393;femenino;servicio;fabrica de ;loreto;3;9.0;7/02/2017;5500000;microempresarial
6394;femenino;servicio;comidas rapidas;san javier no.1;1;4.0;22/01/2019;6000000;microempresarial
6395;femenino;comercio;variedades;campo valdes no. 2;2;3.0;16/11/2016;2000000;microempresarial
6396;femenino;comercio;tienda;13 de noviembre;2;8.0;12/05/2017;7000000;microempresarial
6397;femenino;servicio;restaurante;guayabal;3;15.0;15/07/2016;6890000;microempresarial
6398;masculino;industria;fabrica de ;san benito;3;10.0;2018/06/01;4400000;microempresarial
6399;masculino;servicio;peluqueria;popular;2;1.0;15/11/2017;7370000;microempresarial
6400;masculino;comercio;fabrica de calzado;buenos aires;1;9.0;16/11/2018;6000000;microempresarial
6401;femenino;comercio;variedades;robledo;2;7.0;14/02/2017;7370000;microempresarial
6402;femenino;servicio;comidas rapidas;santo domingo savio ;2;1.0;12/05/2017;6000000;microempresarial
6403;femenino;industria;fabrica de ;santa cruz;2;2.0;10/11/2016;6890000;microempresarial
6404;masculino;comercio;variedades;las palmas;3;10.0;11/05/2018;1500000;microempresarial
6405;femenino;industria;fabrica de productos ;las palmas;02;10.0;22/04/2016;6890000;microempresarial
6406;masculino;industria;fotografia;popular;2;1.0;16/08/2017;2000000;microempresarial
6407;masculino;industria;fabrica de ;belen;3;16.0;17/05/2018;2500000;microempresarial
6408;masculino;comercio;tienda;manrique central no. 1;2;4.0;28/03/2019;8281000;MICROEMPRESARIAL
6409;masculino;servicio;barberia;florencia;3;5.0;13/07/2016;5000000;microempresarial
6410;femenino;industria;fabrica de colchones;enciso;01;8.0;9/05/2019;6000000;microempresarial
6411;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;7/12/2018;6000000;microempresarial
6412;femenino;comercio;almacen de ropa en ;manrique oriental;2;3.0;1/08/2017;7377000;microempresarial
6413;femenino;comercio;panaderia;manrique central no. 1;2;4.0;2017/12/14;7000000;microempresarial
6414;femenino;servicio;peluqueria;pedregal;3;6.0;10/09/2018;3500000;microempresarial
6415;masculino;comercio;almacen de ropa en ;belen;3;16.0;19/04/2018;7812000;microempresarial
6416;masculino;servicio;restaurante;san javier no.1;1;13.0;3/10/2016;238298;microempresarial
6417;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;4/04/2017;7377000;microempresarial
6418;femenino;servicio;peluqueria;campo valdes no. 1;3;4.0;15/11/2018;5000000;microempresarial
6419;femenino;comercio;lavanderia;castilla;3;5.0;5/07/2018;7800000;MICROEMPRESARIAL
6420;femenino;comercio;comidas rapidas;enciso;2;8.0;2019/03/15;8281000;microempresarial
6421;masculino;comercio;restaurante;robledo;1;7.0;8/03/2018;5000000;microempresarial
6422;femenino;COMERCIO;tienda;belen;3;16.0;8/05/2018;4000000;microempresarial
6423;femenino;comercio;tienda;villatina;1;8.0;6/02/2018;$ 7,000,000.00;microempresarial
6424;femenino;servicio;peluqueria;campo valdes no. 2;3;3.0;16/08/2018;7000000;microempresarial
6425;masculino;comercio;legumbreria;san javier no.1;1;13.0;7/09/2017;7000000;microempresarial
6426;femenino;comercio;fabrica de alimentos;robledo;2;7.0;2018/09/24;$ 6,000,000.00;microempresarial
6427;masculino;comercio;carniceria;robledo;2;7.0;7/03/2018;7500000;microempresarial
6428;masculino;comercio;miscelanea;cabecera san antonio ;2;80.0;3/06/2016;6890000;microempresarial
6429;femenino;industria;fabrica de ;san javier no.1;1;13.0;12/12/2018;5000000;microempresarial
6430;femenino;servicio;peluqueria;andalucia;2;2.0;19/05/2017;5000000;microempresarial
6431;femenino;comercio;variedades;popular;1;1.0;25/01/2017;6800000;microempresarial
6432;masculino;comercio;ferreteria;la candelaria;2;10.0;25/01/2019;8280000;microempresarial
6433;femenino;servicio;peluqueria;villa hermosa;3;8.0;15/06/2016;6000000;microempresarial
6434;femenino;comercio;comidas rapidas;manrique central no. 2;2;3.0;27/05/2019;4000000;microempresarial
6435;femenino;industria;fabrica de ;santa cruz;2;2.0;14/09/2016;6000000;microempresarial
6436;masculino;servicio;variedades;robledo;2;;3/02/2016;4000000;microempresarial
6437;femenino;comercio;almacen de ropa en ;robledo;1;7.0;21/02/2018;4500000;microempresarial
6438;masculino;servicio;productos de belleza;robledo;2;7.0;18/01/2019;8200000;microempresarial
6439;femenino;comercio;almacen de ropa en ;san javier no.1;2;13.0;21/10/2016;5200000;microempresarial
6440;masculino;comercio;variedades;carpinelo;1;1.0;12/02/2018;3500000;microempresarial
6441;femenino;comercio;almacen de ropa en ;aranjuez;3;4.0;26/02/2016;6890000;microempresarial
6442;femenino;comercio;variedades;cabecera san cristobal;3;60.0;15/01/2018;7811000;microempresarial
6443;femenino;industria;fabrica de ;13 de noviembre;1;8.0;7/09/2017;6500000;microempresarial
6444;femenino;comercio;tienda de helados;cabecera san cristobal;2;60.0;29/05/2018;7000000;microempresarial
6445;femenino;comercio;tienda;san javier no.1;2;13.0;16/01/2018;4000000;microempresarial
6446;femenino;comercio;tienda;carpinelo;1;1.0;7/11/2018;5000000;microempresarial
6447;femenino;servicio;cerrajeria;villa hermosa;3;8.0;21/09/2017;7300000;microempresarial
6448;femenino;industria;fabrica de ;EL CHAGUALO;3;10.0;12/07/2016;5000000;microempresarial
6449;femenino;industria;fabrica de ;;2;9.0;2017/05/03;2000000;microempresarial
6450;femenino;servicio;barberia;manrique oriental;3;8.0;28/02/2019;4500000;microempresarial
6451;femenino;comercio;productos de belleza;manrique central no. 1;2;4.0;8/05/2017;7377000;microempresarial
6452;femenino;comercio;variedades;santo domingo savio ;2;1.0;9/11/2017;7300000;microempresarial
6453;masculino;comercio;almacen de ropa en ;buenos aires;3;;2018/11/29;5250000;microempresarial
6454;masculino;servicio;deposito de ;el compromiso;1;1.0;11/05/2018;3000000;microempresarial
6455;femenino;comercio;miscelanea;altavista;1;70.0;24/05/2016;6890000;microempresarial
6456;masculino;comercio;variedades;ROBLEDO;2;7.0;26/10/2016;6890000;microempresarial
6457;masculino;comercio;almacen de ropa en ;doce de octubre no.1;1;6.0;19/01/2017;6000000;microempresarial
6458;femenino;comercio;variedades;la milagrosa;3;9.0;26/06/2019;8200000;microempresarial
6459;femenino;servicio;comidas rapidas;boston;3;10.0;13/06/2016;6890000;microempresarial
6460;masculino;servicio;carpinteria;manrique oriental;2;3.0;5/09/2016;4000000;microempresarial
6461;masculino;comercio;variedades;boston;2;10.0;10/11/2017;7370000;microempresarial
6462;femenino;comercio;restaurante;andalucia;2;2.0;21/03/2017;7300000;microempresarial
6463;femenino;comercio;tienda de helados;robledo;2;7.0;9/11/2018;7000000;microempresarial
6464;masculino;comercio;miscelanea;villatina;2;8.0;12/12/2017;7000000;microempresarial
6465;femenino;industria;fabrica de ;manrique-central-no.-1;1;4.0;29/03/2019;8000000;microempresarial
6466;femenino;comercio;variedades;manrique oriental;2;3.0;18/01/2018;2000000;microempresarial
6467;masculino;servicio;fabrica de ;manrique central no. 1;1;4.0;30/10/2017;7000000;microempresarial
6468;femenino;comercio;variedades;santo domingo savio ;2;1.0;28/06/2017;3000000;microempresarial
6469;masculino;servicio;variedades;granizal;2;1.0;25/10/2018;7800000;microempresarial
6470;masculino;comercio;fabrica de alimentos;la floresta;2;12.0;2/08/2016;4000000;microempresarial
6471;femenino;comercio;restaurante;manrique oriental;2;3.0;21/05/2018;3000000;microempresarial
